,Name,Country,Age,Role,Batting style,Bowling style,Test Matches,ODI Matches,T20 Matches,Ipl Matches,Test Innings,ODI Innings,T20 Innings,IPL Innings,Test Runs,ODI Runs,T20 Runs,IPL Runs,Test Balls,ODI Balls,T20 Balls,IPL Balls,Test Highest,ODI Highest,T20 Highest,IPL Highest,Test Average,ODI Average,T20 Average,IPL Average,Test Strikerate,ODI Strikerate,T20 Strikerate,IPL Strikerate,Test Fours,ODI Fours,T20 Fours,IPL Fours,Test Sixes,ODI Sixes,T20 Sixes,IPL Sixes,Test Ducks,ODI Ducks,T20 Ducks,IPL Ducks,Test 50s,ODI 50S,T20 50s,IPL 50s,Test 100s,ODI 100s,T20 100s,IPL 100s,Test 200s,ODI 200s,T20 200s,IPL 200s,Test bowl balls,Test bowl runs,Test Maidens,Test Wickets,Test Economy,ODI bowl balls,ODI bowl runs,ODI Maidens,ODI Wickets,ODI Economy,T20 bowl balls,T20 bowl runs,T20 Maidens,T20 Wickets,T20 Economy,IPL bowl balls,IPL bowl runs,IPL Maidens,IPL Wickets,IPL Economy
255,Mustafizur Rahman,Bangladesh,31,Bowler ,Left Handed Bat ,Left-arm fast-medium,15,124,128,60,22,62,38,10,66,184,119,13,162,373,149,24,16,20,15,8,4.4,7.36,5.67,6.5,40.75,49.33,79.87,54.17,3,19,6,0,5,1,6,1,8,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,2145,1139,76,31,3.19,5909,5076,40,193,5.15,2772,3363,8,160,7.28,1364,1849,2,65,8.13
256,Abu Jayed,Bangladesh,33,Bowler ,Right Handed Bat ,Right-arm fast-medium,13,2,3,0,22,0,2,0,36,0,3,0,157,0,7,0,8,0,2,0,2.57,0,1.5,0,22.93,0,42.86,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,1118,64,30,3.42,108,114,0,5,6.33,66,106,0,4,9.64,0,0,0,0,0
257,Afif Hossain,Bangladesh,26,Batting Allrounder ,Left Handed Bat ,Right-arm offbreak,0,38,70,0,0,33,64,0,0,713,1117,0,0,825,938,0,0,93,77,0,0,27.42,20.31,0,0,86.43,119.09,0,0,67,83,0,0,10,38,0,0,3,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130,1,4,6,204,260,1,12,7.65,0,0,0,0,0
258,Hasan Mahmud,Bangladesh,26,Bowler ,Right Handed Bat ,Right-arm fast-medium,16,26,26,0,26,17,9,0,199,63,50,0,559,139,51,0,38,15,26,0,11.71,4.85,25,0,35.60,45.33,98.04,0,23,7,0,0,4,0,4,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2306,1371,66,45,3.57,1131,1155,7,33,6.13,534,693,2,28,7.79,0,0,0,0,0
259,Khaled Ahmed,Bangladesh,33,Bowler ,Right Handed Bat ,Right-arm medium,18,2,1,0,31,2,0,0,55,1,0,0,183,4,0,0,22,1,0,0,2.5,1,0,0,30.06,25.00,0,0,6,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2724,1606,68,34,3.54,80,72,1,3,5.4,24,37,0,0,9.25,0,0,0,0,0
260,Jaker Ali,Bangladesh,28,WK-Batsman ,Right Handed Bat,,6,12,48,0,11,12,43,0,337,394,752,0,595,502,611,0,91,68,72,0,30.64,39.4,25.07,0,56.64,78.49,123.08,0,36,26,41,0,6,14,41,0,0,0,1,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,Rishad Hossain,Bangladesh,24,Bowler ,Right Handed Bat ,Right-arm legbreak,0,21,62,0,0,17,36,0,0,193,237,0,0,165,193,0,0,48,53,0,0,13.79,8.46,0,0,116.97,122.80,0,0,13,16,0,0,13,16,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,893,0,30,5.29,1246,1700,1,80,8.19,0,0,0,0,0
262,Nasum Ahmed,Bangladesh,31,Bowler ,Left Handed Bat ,Left-arm orthodox,0,20,52,0,0,13,26,0,0,201,113,0,0,233,123,0,0,44,20,0,0,18.27,7.53,0,0,86.27,91.87,0,0,18,8,0,0,8,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976,707,16,21,4.35,1011,1194,4,52,7.09,0,0,0,0,0
263,Taijul Islam,Bangladesh,34,Bowler ,Left Handed Bat ,Left-arm orthodox,62,20,2,0,104,12,1,0,955,110,0,0,2478,174,1,0,47,39,0,0,10.38,10,0,0,38.54,63.22,0.00,0,106,10,0,0,3,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16184,8251,461,272,3.06,1050,805,9,31,4.6,42,58,0,1,8.29,0,0,0,0,0
264,Taskin Ahmed,Bangladesh,31,Bowler ,Left Handed Bat ,Right-arm fast,21,94,90,0,36,52,40,0,336,269,219,0,665,462,220,0,75,21,31,0,11.2,7.08,9.95,0,50.53,58.23,99.55,0,35,19,20,0,6,9,7,0,3,11,6,0,1,0,0,0,0,0,0,0,0,0,0,0,3758,2312,96,59,3.69,4455,3968,44,137,5.34,1904,2465,4,106,7.77,0,0,0,0,0
265,Tanvir Islam,Bangladesh,29,Bowler ,Left Handed Bat ,Left-arm orthodox,0,14,6,0,0,9,3,0,0,47,12,0,0,67,16,0,0,11,8,0,0,5.88,12,0,0,70.15,75.00,0,0,7,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,594,4,20,4.53,102,136,0,4,8,0,0,0,0,0
266,Tanzid Hasan,Bangladesh,25,Batsman ,Left Handed Bat,,3,39,53,0,6,39,53,0,140,1044,1331,0,279,1030,1046,0,101,107,89,0,23.33,27.47,28.32,0,50.18,101.36,127.25,0,13,119,118,0,1,38,59,0,2,5,6,0,0,9,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,Towhid Hridoy,Bangladesh,25,Batsman ,Right Handed Bat ,Right-arm offbreak,1,56,65,0,2,51,59,0,12,1698,1409,0,33,2174,1119,0,9,100,83,0,6,38.59,28.76,0,36.37,78.11,125.92,0,1,109,90,0,0,30,55,0,0,2,3,0,0,14,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0
268,Darren Bravo,West Indies,37,Batsman ,Left Handed Bat ,Right-arm fast-medium,56,122,26,1,102,117,22,1,3538,3109,405,6,7886,4434,379,5,218,124,43,6,36.1,29.61,21.32,0,44.87,70.12,106.87,120.00,405,252,32,1,41,75,14,0,5,9,3,0,17,18,0,0,8,4,0,0,1,0,0,0,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,Chris Gayle,West Indies,46,Batsman ,Left Handed Bat ,Right-arm offbreak,103,301,79,142,182,294,75,141,7215,10480,1899,4965,11970,12019,1381,3333,333,215,117,175,42.19,37.7,27.93,39.72,60.28,87.20,137.51,148.97,1046,1128,158,405,98,331,124,357,15,25,4,8,37,54,14,31,15,25,2,6,3,1,0,0,7109,3120,230,73,2.63,7424,5926,38,167,4.79,381,440,0,20,6.93,554,729,0,18,7.9
270,Evin Lewis,West Indies,34,Batsman ,Left Handed Bat,,0,70,67,27,0,67,66,26,0,2279,1799,654,0,2645,1183,477,0,176,125,65,0,36.17,28.56,27.25,0,86.17,152.08,137.11,0,220,137,62,0,76,136,36,0,3,6,2,0,12,13,4,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,Shimron Hetmyer,West Indies,29,Batsman ,Left Handed Bat,,16,59,85,94,30,54,75,86,838,1638,1678,1560,1138,1556,1195,1045,93,139,85,75,27.93,32.76,24.68,27.37,73.64,105.27,140.42,149.29,85,119,112,98,27,62,104,96,0,3,4,4,5,5,9,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,Fabian Allen,West Indies,31,Batting Allrounder ,Right Handed Bat ,Left-arm orthodox,0,20,42,5,0,16,29,4,0,200,298,14,0,203,221,19,0,51,34,8,0,15.38,14.9,7,0,98.53,134.85,73.69,0,18,20,1,0,8,21,0,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,627,0,7,5.65,605,766,1,24,7.6,90,136,1,2,9.07
273,Jason Holder,West Indies,34,Bowling Allrounder ,Right Handed Bat ,Right-arm fast-medium,69,138,98,57,123,114,69,34,3073,2237,909,324,5595,2479,639,262,202,99,49,47,29.83,24.86,18.94,12.46,54.93,90.24,142.26,123.67,359,160,54,16,55,69,62,21,11,11,9,3,14,12,0,0,3,0,0,0,1,0,0,0,11305,4924,484,162,2.61,6402,5878,64,159,5.51,2061,2971,2,112,8.65,1225,1751,0,70,8.58
274,Andre Russell,West Indies,38,Bowling Allrounder ,Right Handed Bat ,Right-arm fast,1,56,86,139,1,47,75,115,2,1034,1122,2651,9,794,685,1522,2,92,71,88,2,27.21,22,28.2,22.23,130.23,163.80,174.18,0,94,65,186,0,57,95,223,0,6,9,6,0,4,3,12,0,0,0,0,0,0,0,0,138,104,2,1,4.52,2290,2229,14,70,5.84,1221,1919,0,61,9.43,1806,2863,0,123,9.51
275,Carlos Brathwaite,West Indies,38,Bowling Allrounder ,Right Handed Bat ,Right-arm fast-medium,3,44,41,16,5,37,27,14,181,559,310,181,284,614,274,111,69,101,37,43,45.25,16.44,14.76,13.92,63.74,91.05,113.14,163.07,12,38,13,10,7,24,22,16,1,2,3,0,3,1,0,0,0,1,0,0,0,0,0,0,408,242,9,1,3.56,1825,1766,11,43,5.81,709,1013,1,31,8.57,254,379,0,13,8.95
276,Shai Hope,West Indies,32,WK-Batsman ,Right Handed Bat,,49,154,70,9,93,149,68,9,2518,6312,1743,183,5743,7905,1276,122,147,170,102,41,27.98,49.7,30.05,22.88,43.85,79.85,136.60,150.00,282,496,136,12,12,127,92,12,2,6,5,0,7,32,12,0,5,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,Nicholas Pooran,West Indies,30,WK-Batsman ,Left Handed Bat ,Right-arm offbreak,0,61,106,104,0,58,97,101,0,1983,2275,2527,0,2000,1668,1540,0,118,98,87,0,39.66,26.15,31.59,0,99.15,136.40,164.10,0,157,152,168,0,80,149,186,0,3,3,9,0,11,13,15,0,3,0,0,0,0,0,0,0,0,0,0,0,169,174,0,6,6.18,0,0,0,0,0,0,0,0,0,0
278,Sheldon Cottrell,West Indies,37,Bowler ,Right Handed Bat ,Left-arm fast-medium,2,38,45,6,4,19,10,1,11,88,18,0,24,130,29,2,5,17,4,0,2.75,11,4.5,0,45.84,67.70,62.07,0.00,1,6,2,0,0,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,276,196,4,2,4.26,1722,1685,11,52,5.87,918,1244,4,52,8.13,120,176,1,6,8.8
279,Shannon Gabriel,West Indies,38,Bowler ,Right Handed Bat ,Right-arm fast-medium,59,25,2,0,88,16,0,0,229,24,0,0,660,63,0,0,20,12,0,0,4.24,3.43,0,0,34.70,38.10,0,0,28,1,0,0,6,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9379,5348,267,166,3.42,1148,1134,6,33,5.93,42,56,0,3,8,0,0,0,0,0
280,Kemar Roach,West Indies,38,Bowler ,Right Handed Bat ,Right-arm fast,91,95,11,2,147,60,1,1,1403,308,3,10,3905,594,2,9,58,34,3,10,12.09,12.83,0,10,35.93,51.86,150.00,111.12,166,24,0,1,16,6,0,0,24,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15773,8192,567,304,3.12,4579,3887,53,125,5.09,234,284,1,10,7.28,48,80,0,0,10
281,Ashley Nurse,West Indies,37,Bowler ,Right Handed Bat ,Right-arm offbreak,0,54,13,0,0,40,8,0,0,502,85,0,0,513,71,0,0,44,20,0,0,19.31,42.5,0,0,97.86,119.72,0,0,44,7,0,0,12,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2384,2125,6,49,5.35,240,317,0,8,7.93,0,0,0,0,0
282,Oshane Thomas,West Indies,29,Bowler ,Left Handed Bat ,Right-arm fast,0,25,21,4,0,14,7,0,0,22,9,0,0,73,15,0,0,7,8,0,0,4.4,2.25,0,0,30.14,60.00,0,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,1034,1,31,6.74,408,638,1,21,9.38,60,79,0,5,7.9
283,Johnson Charles,West Indies,37,WK-Batsman ,Right Handed Bat,,0,58,69,0,0,58,68,0,0,1537,1525,0,0,1802,1181,0,0,130,118,0,0,26.5,22.43,0,0,85.30,129.13,0,0,172,162,0,0,44,73,0,0,9,9,0,0,7,5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0
284,Roston Chase,West Indies,34,Bowling Allrounder ,Right Handed Bat ,Right-arm offbreak,61,70,60,0,112,55,44,0,2808,1191,846,0,5985,1526,713,0,194,94,67,0,26,25.89,23.5,0,46.92,78.05,118.66,0,290,90,73,0,24,14,22,0,15,6,5,0,12,6,4,0,6,0,0,0,0,0,0,0,7995,4724,141,96,3.55,2548,2089,13,47,4.92,916,1156,1,40,7.57,0,0,0,0,0
285,Joshua Da,West Indies,28,WK-Batsman ,Right Handed Bat,,34,2,0,0,60,2,0,0,1258,14,0,0,3073,35,0,0,100,9,0,0,24.67,7,0,0,40.94,40.00,0,0,129,1,0,0,7,0,0,0,5,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,Andre Fletcher,West Indies,38,WK-Batsman ,Right Handed Bat,,0,25,60,0,0,25,57,0,0,354,984,0,0,549,892,0,0,54,84,0,0,14.16,19.68,0,0,64.49,110.32,0,0,42,67,0,0,7,53,0,0,3,9,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,0,0,5.57,0,0,0,0,0,0,0,0,0,0
287,Alzarri Joseph,West Indies,29,Bowler ,Right Handed Bat ,Right-arm fast,42,87,45,22,67,51,19,7,804,506,129,27,1401,672,125,32,86,49,21,15,12.37,14.88,16.13,27,57.39,75.30,103.20,84.38,84,39,9,3,31,22,5,0,13,7,2,1,2,0,0,0,0,0,0,0,0,0,0,0,7024,4363,179,130,3.73,4334,3919,30,141,5.43,990,1525,0,62,9.24,434,691,1,21,9.55
288,Shamar Joseph,West Indies,27,Bowler ,Left Handed Bat ,Right-arm fast,15,8,25,1,28,4,8,0,399,34,43,0,422,36,28,0,44,23,21,0,15.96,34,43,0,94.55,94.45,153.58,0,42,1,3,0,19,2,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2358,1550,47,64,3.94,347,357,2,4,6.17,522,797,0,37,9.16,24,47,0,0,11.75
289,Brandon King,West Indies,31,Batsman ,Right Handed Bat,,10,58,87,0,18,58,85,0,494,1530,2028,0,848,1841,1525,0,75,112,85,0,29.06,27.32,25.04,0,58.26,83.11,132.99,0,76,186,213,0,5,31,92,0,2,6,6,0,4,8,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,Kyle Mayers,West Indies,34,Batting Allrounder ,Left Handed Bat ,Right-arm medium,18,28,41,13,32,26,39,13,949,660,773,379,1550,775,575,263,210,120,73,73,32.72,25.38,20.89,29.15,61.23,85.17,134.44,144.11,117,75,69,38,16,21,51,22,5,3,1,2,2,2,3,4,2,2,0,0,1,0,0,0,1524,622,77,34,2.45,686,632,3,14,5.53,120,191,0,2,9.55,42,59,0,0,8.43
291,Rovman Powell,West Indies,33,Batsman ,Right Handed Bat ,Right-arm fast-medium,0,51,120,39,0,48,106,30,0,979,2347,555,0,1153,1653,390,0,101,107,67,0,21.76,26.37,22.2,0,84.91,141.99,142.31,0,63,142,38,0,42,156,38,0,3,2,2,0,2,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,280,275,0,3,5.89,131,217,0,5,9.94,18,35,0,1,11.67
292,Sherfane Rutherford,West Indies,28,Batting Allrounder ,Left Handed Bat ,Right-arm fast-medium,0,28,56,31,0,26,48,27,0,849,902,520,0,855,611,364,0,113,76,71,0,38.59,24.38,24.76,0,99.30,147.63,142.86,0,67,65,30,0,41,57,38,0,1,7,2,0,8,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,125,175,1,3,8.4,54,92,0,2,10.22,41,59,0,1,8.63
293,Romario Shepherd,West Indies,31,Bowling Allrounder ,Right Handed Bat ,Right-arm fast-medium,0,42,81,33,0,30,57,19,0,457,909,268,0,436,627,153,0,50,52,53,0,17.58,27.55,24.36,0,104.82,144.98,175.17,0,40,51,18,0,17,67,22,0,3,5,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1564,1430,14,34,5.49,1362,2281,0,81,10.05,360,706,0,17,11.77
294,Akeal Hosein,West Indies,33,Bowler ,Left Handed Bat ,Left-arm orthodox,0,40,99,8,0,30,38,4,0,309,307,21,0,396,268,13,0,60,44,16,0,14.71,14.62,0,0,78.04,114.56,161.54,0,18,18,1,0,12,17,1,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2210,1769,14,63,4.8,2018,2500,3,94,7.43,172,238,1,9,8.3
295,Craig Ervine,Zimbabwe,41,Batsman ,Left Handed Bat ,Right-arm offbreak,32,131,71,0,62,127,70,0,1991,3614,1449,0,4030,4736,1370,0,160,130,70,0,33.75,32.27,21.95,0,49.41,76.31,105.77,0,219,351,143,0,15,47,30,0,2,12,5,0,8,23,9,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,Hamilton Masakadza,Zimbabwe,43,Batting Allrounder ,Right Handed Bat ,Right-arm medium,38,209,66,0,76,208,66,0,2222,5658,1662,0,5008,7728,1418,0,158,178,93,0,30.03,27.74,25.97,0,44.37,73.22,117.21,0,265,585,151,0,23,86,65,0,10,15,1,0,8,34,11,0,5,5,0,0,0,0,0,0,1164,489,49,16,2.52,1844,1636,5,39,5.32,72,113,0,2,9.42,0,0,0,0,0
297,Sikandar Raza,Zimbabwe,40,Batting Allrounder ,Right Handed Bat ,Right-arm offbreak,22,156,144,9,42,147,139,9,1434,4521,3244,182,2555,5276,2391,136,127,141,133,57,34.14,36.46,25.54,26,56.13,85.69,135.68,133.83,146,377,252,12,17,107,151,8,3,3,12,0,11,24,17,1,1,7,1,0,0,0,0,0,3335,1782,68,40,3.21,5174,4184,26,95,4.85,2448,2862,5,114,7.01,84,141,0,3,10.07
298,Sean Williams,Zimbabwe,39,Batting Allrounder ,Left Handed Bat ,Left-arm orthodox,24,164,85,0,47,159,84,0,1946,5217,1805,0,3020,6000,1407,0,154,174,77,0,45.26,37.53,23.75,0,64.44,86.95,128.29,0,222,470,178,0,16,66,44,0,0,9,7,0,7,37,12,0,6,8,0,0,0,0,0,0,2488,1309,44,26,3.16,5014,4097,35,86,4.9,1242,1433,0,49,6.92,0,0,0,0,0
299,Solomon Mire,Zimbabwe,37,Batting Allrounder ,Right Handed Bat ,Right-arm fast-medium,2,47,9,0,4,47,8,0,78,955,253,0,135,1191,196,0,47,112,94,0,19.5,20.32,31.63,0,57.78,80.19,129.09,0,12,93,23,0,1,24,13,0,1,4,0,0,0,3,2,0,0,1,0,0,0,0,0,0,84,32,2,1,2.29,507,515,1,12,6.09,72,115,0,1,9.58,0,0,0,0,0
300,Brian Chari,Zimbabwe,34,Batting Allrounder ,Right Handed Bat ,Right-arm offbreak,7,14,3,0,14,14,3,0,254,186,21,0,642,399,31,0,80,39,19,0,18.14,13.29,7,0,39.57,46.62,67.75,0,26,12,4,0,6,2,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,18,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,Timycen Maruma,Zimbabwe,38,Batting Allrounder ,Right Handed Bat ,Right-arm legbreak,4,22,13,0,7,18,13,0,68,196,100,0,186,330,110,0,41,35,23,0,9.71,11.53,11.11,0,36.56,59.40,90.91,0,8,14,6,0,0,6,4,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,230,1,4,6.13,18,20,0,1,6.67,0,0,0,0,0
302,Elton Chigumbura,Zimbabwe,40,Bowling Allrounder ,Right Handed Bat ,Right-arm medium,14,213,57,0,27,198,56,0,569,4340,893,0,1133,5423,637,0,88,117,54,0,21.07,25.23,19,0,50.23,80.03,140.19,0,67,343,61,0,6,106,53,0,6,17,6,0,4,19,3,0,0,2,0,0,0,0,0,0,1806,966,61,21,3.21,4339,4274,23,101,5.91,276,427,0,16,9.28,0,0,0,0,0
303,Regis Chakabva,Zimbabwe,38,WK-Batsman ,Right Handed Bat ,Right-arm offbreak,22,61,49,0,43,57,49,0,1061,1188,682,0,2615,1751,557,0,101,102,48,0,27.21,22,14.51,0,40.58,67.85,122.45,0,102,93,59,0,8,9,27,0,3,3,11,0,5,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,Brendan Taylor,Zimbabwe,40,WK-Batsman ,Right Handed Bat ,Right-arm offbreak,37,207,59,0,72,205,57,0,2420,6704,1216,0,4354,8762,994,0,171,145,123,0,35.59,35.28,23.84,0,55.59,76.52,122.34,0,267,599,125,0,22,106,30,0,3,16,6,0,12,39,6,0,6,11,1,0,0,0,0,0,42,38,0,0,5.43,396,406,0,9,6.15,30,17,0,1,3.4,0,0,0,0,0
305,Donald Tiripano,Zimbabwe,38,Bowler ,Right Handed Bat ,Right-arm fast-medium,16,38,23,0,31,29,16,0,531,364,157,0,1631,549,158,0,95,55,28,0,22.13,17.33,13.08,0,32.56,66.31,99.37,0,71,30,9,0,1,8,6,0,5,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,2693,1273,99,26,2.84,1508,1456,12,36,5.79,417,617,0,16,8.88,0,0,0,0,0
306,Chris Mpofu,Zimbabwe,40,Bowler ,Right Handed Bat ,Right-arm medium,15,84,32,0,28,41,11,0,105,57,35,0,249,210,43,0,33,9,17,0,5.83,2.85,8.75,0,42.17,27.15,81.40,0,7,1,3,0,5,0,1,0,9,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2489,1392,86,29,3.36,3960,3581,41,93,5.43,694,1036,0,33,8.96,0,0,0,0,0
307,Kyle Jarvis,Zimbabwe,37,Bowler ,Right Handed Bat ,Right-arm fast,13,49,22,0,24,33,12,0,128,222,55,0,384,337,64,0,25,37,27,0,9.14,9.65,7.86,0,33.34,65.88,85.94,0,13,22,1,0,1,3,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2511,1354,79,46,3.24,2362,2087,23,58,5.3,448,665,0,28,8.91,0,0,0,0,0
308,Brandon Mavuta,Zimbabwe,29,Bowler ,Right Handed Bat ,Right-arm legbreak,5,14,13,0,8,10,10,0,82,92,65,0,208,107,51,0,56,28,28,0,10.25,11.5,16.25,0,39.43,85.99,127.46,0,11,10,3,0,1,1,3,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1002,632,11,12,3.78,420,396,0,10,5.66,234,285,1,10,7.31,0,0,0,0,0
309,Ryan Burl,Zimbabwe,32,Batting Allrounder ,Left Handed Bat ,Right-arm legbreak,3,52,129,0,5,44,120,0,24,938,2201,0,70,1179,1768,0,16,83,67,0,4.8,24.68,26.2,0,34.29,79.56,124.50,0,3,73,159,0,0,23,85,0,3,2,5,0,0,6,6,0,0,0,0,0,0,0,0,0,228,107,3,4,2.82,730,766,2,19,6.3,1208,1470,3,62,7.3,0,0,0,0,0
310,Brian Bennett,Zimbabwe,22,Batting Allrounder ,Right Handed Bat ,Right-arm offbreak,12,14,74,0,20,14,71,0,568,371,2187,0,779,410,1540,0,139,169,111,0,29.89,26.5,33.65,0,72.92,90.49,142.02,0,79,45,251,0,5,5,67,0,3,4,6,0,3,0,13,0,2,1,1,0,0,0,0,0,528,335,4,6,3.81,56,69,0,1,7.39,180,256,2,9,8.53,0,0,0,0,0
311,Alistair Campbell,Zimbabwe,53,Batsman ,Left Handed Bat ,Right-arm offbreak,60,188,0,0,109,184,0,0,2858,5185,0,0,6843,7834,0,0,103,131,0,0,27.22,30.5,0,0,41.77,66.19,0,0,355,427,0,0,4,44,0,0,10,11,0,0,18,30,0,0,2,7,0,0,0,0,0,0,66,28,2,0,2.55,509,434,3,12,5.12,0,0,0,0,0,0,0,0,0,0
312,Tendai Chatara,Zimbabwe,35,Bowler ,Right Handed Bat ,Right-arm fast-medium,9,87,60,0,18,57,16,0,94,206,49,0,201,439,77,0,22,23,8,0,6.27,6.44,8.17,0,46.77,46.93,63.64,0,15,17,2,0,1,2,0,0,6,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1824,728,92,26,2.39,4254,3751,55,115,5.29,1281,1557,4,65,7.29,0,0,0,0,0
313,Ben Curran,Zimbabwe,30,Batsman ,Left Handed Bat ,Right-arm offbreak,9,11,8,0,16,11,8,0,537,471,102,0,1006,621,76,0,121,118,38,0,33.56,52.33,12.75,0,53.38,75.85,134.22,0,66,48,12,0,1,0,3,0,0,1,1,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,Joylord Gumbie,Zimbabwe,30,WK-Batsman ,Right Handed Bat,,3,16,3,0,6,16,3,0,129,382,43,0,305,581,52,0,49,78,17,0,21.5,23.88,14.33,0,42.30,65.75,82.70,0,18,42,6,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,Luke Jongwe,Zimbabwe,31,Bowling Allrounder ,Right Handed Bat ,Right-arm medium,1,43,65,0,2,37,48,0,56,430,509,0,94,513,419,0,37,46,35,0,28,13.87,15.42,0,59.58,83.83,121.48,0,10,42,45,0,0,7,15,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,102,68,1,1,4,1415,1339,12,40,5.68,1020,1469,0,66,8.64,0,0,0,0,0
316,Innocent Kaia,Zimbabwe,34,Batting Allrounder ,Right Handed Bat ,Right-arm legbreak,3,22,22,0,5,22,22,0,312,505,390,0,514,808,341,0,140,110,72,0,62.4,24.05,17.73,0,60.71,62.50,114.37,0,40,43,37,0,0,6,11,0,0,0,1,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,28,22,0,0,4.71,12,9,0,0,4.5,0,0,0,0,0
317,Clive Madande,Zimbabwe,26,WK-Batsman ,Right Handed Bat,,1,20,49,0,2,16,40,0,10,294,610,0,31,405,534,0,10,74,53,0,5,19.6,19.68,0,32.26,72.60,114.24,0,1,28,48,0,0,0,20,0,1,2,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,Blessing Muzarabani,Zimbabwe,29,Bowler ,Right Handed Bat ,Right-arm fast-medium,19,59,99,2,33,42,34,0,288,138,65,0,556,280,94,0,47,17,9,0,12,5.31,3.42,0,51.80,49.29,69.15,0,37,10,7,0,7,3,2,0,6,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3353,1840,110,73,3.29,2837,2392,30,74,5.06,2109,2555,9,117,7.27,42,75,0,4,10.71
