,Name,Country,Age,Role,Batting style,Bowling style,Test Matches,ODI Matches,T20 Matches,Ipl Matches,Test Innings,ODI Innings,T20 Innings,IPL Innings,Test Runs,ODI Runs,T20 Runs,IPL Runs,Test Balls,ODI Balls,T20 Balls,IPL Balls,Test Highest,ODI Highest,T20 Highest,IPL Highest,Test Average,ODI Average,T20 Average,IPL Average,Test Strikerate,ODI Strikerate,T20 Strikerate,IPL Strikerate,Test Fours,ODI Fours,T20 Fours,IPL Fours,Test Sixes,ODI Sixes,T20 Sixes,IPL Sixes,Test Ducks,ODI Ducks,T20 Ducks,IPL Ducks,Test 50s,ODI 50S,T20 50s,IPL 50s,Test 100s,ODI 100s,T20 100s,IPL 100s,Test 200s,ODI 200s,T20 200s,IPL 200s,Test bowl balls,Test bowl runs,Test Maidens,Test Wickets,Test Economy,ODI bowl balls,ODI bowl runs,ODI Maidens,ODI Wickets,ODI Economy,T20 bowl balls,T20 bowl runs,T20 Maidens,T20 Wickets,T20 Economy,IPL bowl balls,IPL bowl runs,IPL Maidens,IPL Wickets,IPL Economy
1292,Saleem Yousuf,Pakistan,66,Batsman ,Right Handed Bat,,32,86,0,0,44,62,0,0,1055,768,0,0,1865,1024,0,0,91,62,0,0,26.38,17.86,0,0,56.57,75.00,0,0,100,52,0,0,4,6,0,0,2,5,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,Tauseef Ahmed,Pakistan,68,Batsman ,Right Handed Bat ,Right-arm offbreak,34,70,0,0,38,25,0,0,318,116,0,0,999,216,0,0,35,27,0,0,17.67,10.55,0,0,31.84,53.71,0,0,22,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7778,2950,359,93,2.28,3250,2247,32,55,4.15,0,0,0,0,0,0,0,0,0,0
1294,Shahid Mahboob,Pakistan,63,Batsman ,Right Handed Bat ,Right-arm fast-medium,1,10,0,0,0,6,0,0,0,119,0,0,0,194,0,0,0,77,0,0,0,23.8,0,0,0,61.35,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,294,131,12,2,2.67,540,382,8,7,4.24,0,0,0,0,0,0,0,0,0,0
1295,Abdul Qadir,Pakistan,70,Batsman ,Right Handed Bat ,Right-arm legbreak,67,104,0,0,77,68,0,0,1029,641,0,0,2247,849,0,0,61,41,0,0,15.36,15.26,0,0,45.80,75.51,0,0,99,36,0,0,16,17,0,0,7,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16864,7742,608,236,2.75,5100,3454,54,132,4.06,0,0,0,0,0,0,0,0,0,0
1296,Azeem Hafeez,Pakistan,62,Batsman ,Left Handed Bat ,Left-arm fast-medium,18,15,0,0,21,10,0,0,134,45,0,0,228,104,0,0,24,15,0,0,8.38,15,0,0,58.78,43.27,0,0,8,5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4351,2204,172,63,3.04,719,586,3,15,4.89,0,0,0,0,0,0,0,0,0,0
1297,Qasim Umar,Pakistan,69,Batsman ,Right Handed Bat ,Right-arm medium,26,31,0,0,43,31,0,0,1502,642,0,0,2712,1125,0,0,210,69,0,0,35.76,22.93,0,0,55.39,57.07,0,0,131,52,0,0,0,3,0,0,2,3,0,0,5,4,0,0,3,0,0,0,2,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,Saadat Ali,Pakistan,71,Batsman ,Right Handed Bat ,Right-arm offbreak,0,8,0,0,0,7,0,0,0,184,0,0,0,341,0,0,0,78,0,0,0,30.67,0,0,0,53.96,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,0,2,6.44,0,0,0,0,0,0,0,0,0,0
1299,Anil Dalpat,Pakistan,62,Batsman ,Right Handed Bat,,9,15,0,0,12,10,0,0,167,87,0,0,507,136,0,0,52,37,0,0,15.18,12.43,0,0,32.94,63.98,0,0,20,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,Naved Anjum,Pakistan,62,Batsman ,Right Handed Bat ,Right-arm fast-medium,2,13,0,0,3,12,0,0,44,113,0,0,71,154,0,0,22,30,0,0,14.67,12.56,0,0,61.98,73.38,0,0,5,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,162,14,4,2.84,472,344,2,8,4.37,0,0,0,0,0,0,0,0,0,0
1301,Manzoor Elahi,Pakistan,63,Batsman ,Right Handed Bat ,Right-arm fast-medium,6,54,0,0,10,46,0,0,123,741,0,0,217,827,0,0,52,50,0,0,15.38,22.45,0,0,56.69,89.61,0,0,16,53,0,0,2,17,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,444,194,23,7,2.62,1743,1262,16,29,4.34,0,0,0,0,0,0,0,0,0,0
1302,Sajid Ali,Pakistan,62,Batsman ,Right Handed Bat ,Right-arm medium,0,13,0,0,0,12,0,0,0,130,0,0,0,293,0,0,0,28,0,0,0,10.83,0,0,0,44.37,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,Zakir Khan,Pakistan,63,Batsman ,Right Handed Bat ,Right-arm fast-medium,2,17,0,0,2,5,0,0,9,27,0,0,44,63,0,0,9,11,0,0,0,27,0,0,20.46,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,259,13,5,3.5,646,494,4,16,4.59,0,0,0,0,0,0,0,0,0,0
1304,Shoaib Mohammad,Pakistan,65,Batsman ,Right Handed Bat ,Right-arm offbreak,45,63,0,0,68,58,0,0,2705,1269,0,0,6310,2492,0,0,203,126,0,0,44.34,23.94,0,0,42.87,50.93,0,0,289,97,0,0,5,2,0,0,6,8,0,0,13,8,0,0,7,1,0,0,2,0,0,0,396,170,16,5,2.58,919,725,2,20,4.73,0,0,0,0,0,0,0,0,0,0
1305,Wasim Akram,Pakistan,59,Bowling Allrounder ,Left Handed Bat ,Left-arm fast,104,356,0,0,147,280,0,0,2898,3717,0,0,5389,4208,0,0,257,86,0,0,22.64,16.52,0,0,53.78,88.34,0,0,324,247,0,0,57,121,0,0,17,28,0,0,7,6,0,0,3,0,0,0,1,0,0,0,22627,9779,871,414,2.59,18186,11812,238,502,3.9,0,0,0,0,0,0,0,0,0,0
1306,Mohsin Kamal,Pakistan,62,Batsman ,Right Handed Bat ,Right-arm fast,9,19,0,0,11,6,0,0,37,27,0,0,94,40,0,0,13,11,0,0,9.25,9,0,0,39.37,67.50,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,822,28,24,3.66,881,760,4,21,5.18,0,0,0,0,0,0,0,0,0,0
1307,Masood Iqbal,Pakistan,51,Batsman ,Right Handed Bat,,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,Ramiz Raja,Pakistan,63,Batsman ,Right Handed Bat ,Right-arm legbreak,57,198,0,0,94,197,0,0,2833,5841,0,0,5691,9226,0,0,122,119,0,0,31.83,31.92,0,0,49.79,63.32,0,0,307,469,0,0,3,14,0,0,7,15,0,0,22,31,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,10,0,0,0,0,0,0,0,0,0,0
1309,Zulqarnain,Pakistan,63,Batsman ,Right Handed Bat,,3,16,0,0,4,6,0,0,24,18,0,0,0,30,0,0,13,11,0,0,6,6,0,0,0,60.00,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,Saleem Jaffar,Pakistan,63,Batsman ,Right Handed Bat ,Left-arm fast-medium,14,39,0,0,14,13,0,0,42,36,0,0,221,73,0,0,10,10,0,0,5.25,18,0,0,19.01,49.32,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2531,1139,93,36,2.7,1900,1382,18,40,4.36,0,0,0,0,0,0,0,0,0,0
1311,Asif Mujtaba,Pakistan,58,Batsman ,Left Handed Bat ,Left-arm orthodox,25,66,0,0,41,55,0,0,928,1068,0,0,3248,1671,0,0,65,113,0,0,24.42,26.05,0,0,28.58,63.92,0,0,107,66,0,0,0,2,0,0,5,8,0,0,8,6,0,0,0,1,0,0,0,0,0,0,666,303,26,4,2.73,756,658,2,7,5.22,0,0,0,0,0,0,0,0,0,0
1312,Ijaz Ahmed,Pakistan,57,Batsman ,Right Handed Bat ,Left-arm medium,60,250,0,0,92,232,0,0,3315,6564,0,0,7323,8174,0,0,211,139,0,0,37.67,32.33,0,0,45.27,80.31,0,0,417,531,0,0,23,87,0,0,7,14,0,0,12,37,0,0,12,10,0,0,1,0,0,0,180,77,1,2,2.57,637,476,1,5,4.48,0,0,0,0,0,0,0,0,0,0
1313,Younis Ahmed,Pakistan,78,Batsman ,Left Handed Bat,,4,2,0,0,7,2,0,0,177,84,0,0,382,151,0,0,62,58,0,0,29.5,42,0,0,46.34,55.63,0,0,17,6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,Zahid Ahmed,Pakistan,64,Batsman ,Left Handed Bat ,Left-arm orthodox,0,2,0,0,0,2,0,0,0,3,0,0,0,13,0,0,0,3,0,0,0,3,0,0,0,23.08,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,61,1,3,3.81,0,0,0,0,0,0,0,0,0,0
1315,Shakeel Khan,Pakistan,57,Batsman ,Right Handed Bat ,Right-arm fast-medium,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,50,0,1,5.56,0,0,0,0,0,0,0,0,0,0
1316,Haafiz Shahid,Pakistan,63,Batsman ,Right Handed Bat ,Right-arm fast-medium,0,3,0,0,0,3,0,0,0,11,0,0,0,23,0,0,0,7,0,0,0,11,0,0,0,47.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,112,1,3,5.29,0,0,0,0,0,0,0,0,0,0
1317,Aamer Malik,Pakistan,63,Batsman ,Right Handed Bat ,Right-arm fast-medium,14,24,0,0,19,23,0,0,565,556,0,0,1637,989,0,0,117,90,0,0,35.31,25.27,0,0,34.52,56.22,0,0,66,40,0,0,2,0,0,0,3,1,0,0,3,5,0,0,2,0,0,0,0,0,0,0,156,89,5,1,3.42,120,86,1,3,4.3,0,0,0,0,0,0,0,0,0,0
1318,Moin,Pakistan,61,Batsman ,Right Handed Bat ,Right-arm legbreak,0,5,0,0,0,5,0,0,0,199,0,0,0,279,0,0,0,105,0,0,0,39.8,0,0,0,71.33,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,Aaqib Javed,Pakistan,53,Batsman ,Right Handed Bat ,Right-arm fast-medium,22,163,0,0,27,51,0,0,101,267,0,0,324,456,0,0,28,45,0,0,5.05,10.68,0,0,31.18,58.56,0,0,11,15,0,0,0,7,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3918,1874,136,54,2.87,8012,5721,98,182,4.28,0,0,0,0,0,0,0,0,0,0
1320,Saeed Anwar,Pakistan,57,Batsman ,Left Handed Bat ,Left-arm orthodox,55,247,0,0,91,244,0,0,4052,8824,0,0,7265,10938,0,0,188,194,0,0,45.53,39.22,0,0,55.78,80.68,0,0,535,938,0,0,14,97,0,0,8,15,0,0,25,43,0,0,11,20,0,0,0,0,0,0,48,23,3,0,2.88,242,191,3,6,4.74,0,0,0,0,0,0,0,0,0,0
1321,Mushtaq Ahmed,Pakistan,55,Batsman ,Right Handed Bat ,Right-arm legbreak,52,144,0,0,72,76,0,0,656,399,0,0,1828,698,0,0,59,34,0,0,11.71,9.5,0,0,35.89,57.17,0,0,70,21,0,0,8,1,0,0,14,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12532,6100,405,185,2.92,7543,5361,51,161,4.26,0,0,0,0,0,0,0,0,0,0
1322,Shahid Saeed,Pakistan,60,Batsman ,Right Handed Bat ,Right-arm medium,1,10,0,0,1,10,0,0,12,141,0,0,14,316,0,0,12,50,0,0,12,14.1,0,0,85.72,44.63,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,43,0,0,2.87,222,159,1,3,4.3,0,0,0,0,0,0,0,0,0,0
1323,Waqar Younis,Pakistan,54,Bowler ,Right Handed Bat ,Right-arm fast,87,262,0,0,120,139,0,0,1010,969,0,0,2106,1445,0,0,45,37,0,0,10.2,10.31,0,0,47.96,67.06,0,0,133,58,0,0,16,21,0,0,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16224,8788,516,373,3.25,12698,9919,143,416,4.69,0,0,0,0,0,0,0,0,0,0
1324,Sohail Fazal,Pakistan,58,Batsman ,Right Handed Bat ,Right-arm fast-medium,0,2,0,0,0,2,0,0,0,56,0,0,0,59,0,0,0,32,0,0,0,28,0,0,0,94.92,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,4,0,0,0,0,0,0,0,0,0,0
1325,Akram Raza,Pakistan,61,Batsman ,Right Handed Bat ,Right-arm offbreak,9,49,0,0,12,25,0,0,153,193,0,0,370,310,0,0,32,33,0,0,15.3,17.55,0,0,41.36,62.26,0,0,18,8,0,0,0,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526,732,61,13,2.88,2601,1611,15,38,3.72,0,0,0,0,0,0,0,0,0,0
1326,Maqsood Rana,Pakistan,53,Batsman ,Right Handed Bat ,Right-arm fast-medium,0,1,0,0,0,1,0,0,0,5,0,0,0,13,0,0,0,5,0,0,0,5,0,0,0,38.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,5.5,0,0,0,0,0,0,0,0,0,0
1327,Nadeem Ghauri,Pakistan,63,Batsman ,Right Handed Bat ,Left-arm orthodox,1,6,0,0,1,3,0,0,0,14,0,0,2,25,0,0,0,7,0,0,0,14,0,0,0.00,56.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,20,1,0,2.5,342,230,4,5,4.04,0,0,0,0,0,0,0,0,0,0
1328,Sajjad Akbar,Pakistan,65,Batsman ,Right Handed Bat ,Right-arm offbreak,0,2,0,0,0,1,0,0,0,5,0,0,0,9,0,0,0,5,0,0,0,5,0,0,0,55.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,45,1,2,4.5,0,0,0,0,0,0,0,0,0,0
1329,Mansoor Rana,Pakistan,63,Batsman ,Right Handed Bat ,Right-arm offbreak,0,2,0,0,0,2,0,0,0,15,0,0,0,24,0,0,0,10,0,0,0,7.5,0,0,0,62.50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,7,0,0,0,0,0,0,0,0,0,0
1330,Zahid Fazal,Pakistan,52,Batsman ,Right Handed Bat,,9,19,0,0,16,18,0,0,288,348,0,0,906,584,0,0,78,98,0,0,18,21.75,0,0,31.79,59.59,0,0,38,21,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,Moin Khan,Pakistan,54,Batsman ,Right Handed Bat ,Right-arm offbreak,69,219,0,0,104,183,0,0,2741,3266,0,0,5362,4017,0,0,137,72,0,0,28.55,23,0,0,51.12,81.31,0,0,334,218,0,0,27,61,0,0,5,17,0,0,15,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,Aamer Sohail,Pakistan,59,Batsman ,Left Handed Bat ,Left-arm orthodox,47,156,0,0,83,155,0,0,2823,4780,0,0,5103,7297,0,0,205,134,0,0,35.29,31.87,0,0,55.33,65.51,0,0,383,467,0,0,8,20,0,0,6,10,0,0,13,31,0,0,5,5,0,0,1,0,0,0,2383,1049,80,25,2.64,4836,3703,17,85,4.59,0,0,0,0,0,0,0,0,0,0
1333,Iqbal Sikander,Pakistan,67,Batsman ,Right Handed Bat ,Right-arm legbreak,0,4,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,33.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,147,2,3,4.2,0,0,0,0,0,0,0,0,0,0
1334,Wasim Haider,Pakistan,58,Batsman ,Right Handed Bat ,Right-arm fast-medium,0,3,0,0,0,2,0,0,0,26,0,0,0,70,0,0,0,13,0,0,0,13,0,0,0,37.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,79,1,1,4.16,0,0,0,0,0,0,0,0,0,0
1335,Tanvir Mehdi,Pakistan,53,Batsman ,Right Handed Bat ,Right-arm fast-medium,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,72,0,1,6.55,0,0,0,0,0,0,0,0,0,0
1336,Rashid Latif,Pakistan,57,Batsman ,Right Handed Bat ,Right-arm legbreak,37,166,0,0,57,117,0,0,1381,1709,0,0,2912,2237,0,0,150,79,0,0,28.77,19.42,0,0,47.43,76.40,0,0,156,125,0,0,5,18,0,0,4,8,0,0,7,3,0,0,1,0,0,0,0,0,0,0,12,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,Ata,Pakistan,51,Batsman ,Right Handed Bat ,Right-arm fast-medium,13,30,0,0,15,13,0,0,76,34,0,0,193,76,0,0,19,11,0,0,8.44,4.86,0,0,39.38,44.74,0,0,8,2,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973,1071,62,31,3.26,1492,1186,7,27,4.77,0,0,0,0,0,0,0,0,0,0
1338,Ghulam Ali,Pakistan,59,Batsman ,Right Handed Bat ,Right-arm medium,0,3,0,0,0,3,0,0,0,53,0,0,0,121,0,0,0,38,0,0,0,17.67,0,0,0,43.81,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,Basit Ali,Pakistan,55,Batsman ,Right Handed Bat ,Right-arm offbreak,19,50,0,0,33,43,0,0,858,1265,0,0,1803,1669,0,0,103,127,0,0,26.81,34.19,0,0,47.59,75.80,0,0,91,81,0,0,7,18,0,0,5,3,0,0,5,9,0,0,1,1,0,0,0,0,0,0,6,6,0,0,6,30,21,0,1,4.2,0,0,0,0,0,0,0,0,0,0
1340,Aamer Nazir,Pakistan,55,Batsman ,Right Handed Bat ,Right-arm fast-medium,6,9,0,0,11,3,0,0,31,13,0,0,138,20,0,0,11,9,0,0,6.2,13,0,0,22.47,65.00,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,597,24,20,3.39,417,346,1,11,4.98,0,0,0,0,0,0,0,0,0,0
1341,Nadeem Khan,Pakistan,56,Batsman ,Right Handed Bat ,Left-arm orthodox,2,2,0,0,3,1,0,0,34,2,0,0,102,3,0,0,25,2,0,0,17,2,0,0,33.34,66.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,230,10,2,3.19,96,81,0,0,5.06,0,0,0,0,0,0,0,0,0,0
1342,Aamer Hanif,Pakistan,58,Batsman ,Right Handed Bat ,Right-arm medium,0,5,0,0,0,4,0,0,0,89,0,0,0,128,0,0,0,36,0,0,0,44.5,0,0,0,69.54,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,122,0,4,5.63,0,0,0,0,0,0,0,0,0,0
1343,Irfan Bhatti,Pakistan,61,Batsman ,Right Handed Bat ,Right-arm fast-medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,22,0,2,2.75,0,0,0,0,0,0,0,0,0,0
1344,Ashfaq Ahmed,Pakistan,52,Batsman ,Right Handed Bat ,Right-arm fast-medium,1,3,0,0,2,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,20.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,53,9,2,2.3,102,84,2,0,4.94,0,0,0,0,0,0,0,0,0,0
1345,Kabir Khan,Pakistan,52,Batsman ,Right Handed Bat ,Left-arm fast-medium,4,10,0,0,5,5,0,0,24,10,0,0,90,25,0,0,10,5,0,0,8,10,0,0,26.67,40.00,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,370,15,9,3.39,371,303,4,12,4.9,0,0,0,0,0,0,0,0,0,0
1346,Shakeel Ahmed,Pakistan,54,Batsman ,Right Handed Bat ,Right-arm offbreak,3,2,0,0,5,2,0,0,74,61,0,0,197,128,0,0,33,36,0,0,14.8,30.5,0,0,37.57,47.66,0,0,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,Naeem Ashraf,Pakistan,53,Batsman ,Left Handed Bat ,Left-arm fast-medium,0,2,0,0,0,2,0,0,0,24,0,0,0,43,0,0,0,16,0,0,0,24,0,0,0,55.82,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,52,0,0,7.43,0,0,0,0,0,0,0,0,0,0
1348,Zafar Iqbal,Pakistan,57,Batsman ,Right Handed Bat ,Right-arm fast-medium,0,8,0,0,0,6,0,0,0,48,0,0,0,62,0,0,0,18,0,0,0,8,0,0,0,77.42,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,137,2,3,4.15,0,0,0,0,0,0,0,0,0,0
1349,Javed Qadeer,Pakistan,49,Batsman ,Right Handed Bat,,0,1,0,0,0,1,0,0,0,12,0,0,0,23,0,0,0,12,0,0,0,12,0,0,0,52.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,Mahmood Hamid,Pakistan,57,Batsman ,Right Handed Bat ,Right-arm medium,0,1,0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,1,0,0,0,1,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,Mohammad Akram,Pakistan,51,Batsman ,Right Handed Bat ,Right-arm fast-medium,9,23,0,0,15,9,0,0,24,14,0,0,105,34,0,0,10,7,0,0,2.67,7,0,0,22.86,41.18,0,0,2,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477,859,37,17,3.49,989,790,6,19,4.79,0,0,0,0,0,0,0,0,0,0
1352,Saleem Elahi,Pakistan,49,Batsman ,Right Handed Bat ,Right-arm offbreak,13,48,0,0,24,47,0,0,436,1579,0,0,1104,2214,0,0,72,135,0,0,18.96,36.72,0,0,39.50,71.32,0,0,50,162,0,0,2,9,0,0,6,3,0,0,1,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,10,0,0,0,0,0,0,0,0,0,0
1353,Saqlain Mushtaq,Pakistan,49,Batsman ,Right Handed Bat ,Right-arm offbreak,49,169,0,0,78,98,0,0,927,711,0,0,3603,1434,0,0,101,37,0,0,14.48,11.85,0,0,25.73,49.59,0,0,82,45,0,0,7,4,0,0,13,13,0,0,2,0,0,0,1,0,0,0,0,0,0,0,14070,6206,541,208,2.65,8770,6275,66,288,4.29,0,0,0,0,0,0,0,0,0,0
1354,Saeed Azad,Pakistan,61,Batsman ,Right Handed Bat ,Right-arm medium,0,4,0,0,0,4,0,0,0,65,0,0,0,131,0,0,0,31,0,0,0,16.25,0,0,0,49.62,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,Shadab Kabir,Pakistan,48,Batsman ,Left Handed Bat ,Right-arm offbreak,5,3,0,0,7,3,0,0,148,0,0,0,404,5,0,0,55,0,0,0,21.14,0,0,0,36.64,0.00,0,0,22,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,Shahid Anwar,Pakistan,57,Batsman ,Right Handed Bat ,Right-arm medium,0,1,0,0,0,1,0,0,0,37,0,0,0,44,0,0,0,37,0,0,0,37,0,0,0,84.10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,Hasan Raza,Pakistan,44,Batting Allrounder ,Right Handed Bat ,Right-arm offbreak,7,16,0,0,10,13,0,0,235,242,0,0,608,480,0,0,68,77,0,0,26.11,18.62,0,0,38.66,50.42,0,0,39,11,0,0,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,Azam Khan,Pakistan,57,Batsman ,Right Handed Bat,,1,6,0,0,1,5,0,0,14,116,0,0,22,177,0,0,14,72,0,0,14,23.2,0,0,63.64,65.54,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
